file_path,temperature,device,device_index,vd_V,vth_traditional_V,vth_sqrt_V,gm_traditional_A_per_V,gm_sqrt_A_per_V,vth_diff_V,vth_diff_percent,num_points
./chip5/115K/Nmos/1.txt,115K,nmos,1,0.7000000000000001,0.6628542397930915,0.4746387267126985,0.00027065000000000053,0.019503462716378983,-0.18821551308039303,-28.394706072807814,41
./chip5/115K/Nmos/1.txt,115K,nmos,1,0.8,0.6614527845036339,0.47403241950346875,0.00027533333333333446,0.01986856814304086,-0.18742036500016512,-28.33465507909363,41
./chip5/115K/Nmos/1.txt,115K,nmos,1,0.9,0.6587081339712926,0.47036910046925084,0.0002786666666666671,0.01995009692045735,-0.18833903350204173,-28.59218275726497,41
./chip5/115K/Nmos/1.txt,115K,nmos,1,1.0,0.65615020697812,0.4666466267681519,0.0002818333333333336,0.019964458360222523,-0.1895035802099681,-28.88112785679382,41
./chip5/115K/Nmos/1.txt,115K,nmos,1,1.1,0.6528873239436628,0.46491359203234595,0.0002840000000000004,0.02017381678607244,-0.18797373191131683,-28.79114435487753,41
./chip5/115K/Nmos/1.txt,115K,nmos,1,1.2,0.6510052295177238,0.4631492794561651,0.00028683333333333425,0.02030638082818996,-0.1878559500615587,-28.85628894267496,41
./chip5/115K/Nmos/2.txt,115K,nmos,2,0.1,0.6666611157368858,0.5228963140268443,0.0001801499999999999,0.01796395948779552,-0.14376480171004147,-21.564899814373124,41
./chip5/115K/Nmos/2.txt,115K,nmos,2,0.2,0.6948696740490835,0.5307768504363917,0.0003062833333333339,0.021910697781190674,-0.16409282361269184,-23.614906469655605,41
./chip5/115K/Nmos/2.txt,115K,nmos,2,0.3,0.7108508490938608,0.5314550500273746,0.00037981666666666615,0.023383288799015092,-0.17939579906648617,-25.236770736810183,41
./chip5/115K/Nmos/2.txt,115K,nmos,2,0.4,0.7314837476099424,0.5313456138858251,0.0004358333333333328,0.02419580994735715,-0.20013813372411726,-27.360571492948498,41
./chip5/115K/Nmos/2.txt,115K,nmos,2,0.5,0.7307497243660415,0.5292487664881327,0.0004534999999999995,0.02464786994242174,-0.20150095787790878,-27.5745513353043,41
./chip5/115K/Nmos/2.txt,115K,nmos,2,0.6,0.7289711641153429,0.525293921869592,0.0004681666666666658,0.024760396734264,-0.2036772422457509,-27.940370246733607,41
./chip5/115K/Nmos/2.txt,115K,nmos,2,0.7000000000000001,0.7342105263157888,0.5244807887138307,0.00048449999999999925,0.025250881173106268,-0.209729737601958,-28.565340605284632,41
./chip5/115K/Nmos/2.txt,115K,nmos,2,0.8,0.7339892183288409,0.5213602411974659,0.0004946666666666667,0.0253787252967365,-0.21262897713137496,-28.96895101749481,41
./chip5/115K/Nmos/2.txt,115K,nmos,2,0.9,0.728536993639104,0.5188643583147607,0.0004978333333333349,0.025524303447772123,-0.20967263532434322,-28.77995725062782,41
./chip5/115K/Nmos/2.txt,115K,nmos,2,1.0,0.7263293650793644,0.5178494299532886,0.0005039999999999992,0.025819436910235388,-0.20847993512607577,-28.703222690617174,41
